Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN,ECRS
06/21/2025,05:00,N,0.52,0.83,0.44,0.39,0.1
06/21/2025,06:00,N,0.41,0.71,0.5,0.28,0.06
06/21/2025,07:00,N,0.41,1.49,1,0.99,0.06
06/21/2025,08:00,N,2.08,1.41,1,1,1
06/21/2025,09:00,N,2,1.72,1.5,1.01,1.5
06/21/2025,10:00,N,0.77,1.12,1,1,1
06/21/2025,11:00,N,1,1.23,1,1,1
06/21/2025,12:00,N,1.04,1.25,1,1.02,1
06/21/2025,13:00,N,1,1.39,1,1.5,1
06/21/2025,14:00,N,1,1.12,1,2.06,1
06/21/2025,15:00,N,0.77,0.96,0.96,0.96,0.96
06/21/2025,16:00,N,1.51,1.16,1,1,1
06/21/2025,17:00,N,1.57,1.15,0.98,0.98,0.98
06/21/2025,18:00,N,1.67,1.03,0.99,0.99,0.99
06/21/2025,19:00,N,1.41,1.38,1,1.06,1
06/21/2025,20:00,N,0.77,1.13,1.01,1.03,1.01
06/21/2025,21:00,N,1.33,2.76,2.76,2.76,2.76
06/21/2025,22:00,N,1.5,2.04,2.67,2.67,2.67
06/21/2025,23:00,N,1,4.17,4.07,1,1
06/21/2025,24:00,N,0,4.95,4.77,0.76,0.22
06/22/2025,01:00,N,1,1,1,0.2,0.06
06/22/2025,02:00,N,0.84,1.1,1,0.2,0.05
06/22/2025,03:00,N,0.68,1.09,1,0.9,0.06
06/22/2025,04:00,N,0.98,1.36,1,0.39,0.06
06/22/2025,05:00,N,1,0.69,0.44,0.38,0.1
06/22/2025,06:00,N,0.48,0.83,0.5,0.27,0.06
06/22/2025,07:00,N,0.48,1.48,0.98,0.98,0.06
06/22/2025,08:00,N,1.8,1.54,1,1,1
06/22/2025,09:00,N,1.61,1.37,1.2,1.01,1.2
06/22/2025,10:00,N,0.9,1.18,1,1,1
06/22/2025,11:00,N,0.77,1.03,1,1,1
06/22/2025,12:00,N,1.03,1.02,0.98,1,0.98
06/22/2025,13:00,N,0.91,1.06,1,1.06,1
06/22/2025,14:00,N,1.45,1.03,1,2.02,1
06/22/2025,15:00,N,0.62,1.02,0.95,0.95,0.95
06/22/2025,16:00,N,1.09,1.04,1,1,1
06/22/2025,17:00,N,1.11,1.01,0.99,0.99,0.99
06/22/2025,18:00,N,1.34,1.06,1,1,1
06/22/2025,19:00,N,1.54,1.72,1.09,1.65,1.09
06/22/2025,20:00,N,0.67,1.25,1,2.08,1
06/22/2025,21:00,N,0.98,3.22,4.2,4.2,4.2
06/22/2025,22:00,N,1.5,0.56,5,5,5
06/22/2025,23:00,N,1.26,3.99,3.83,1.06,1.06
06/22/2025,24:00,N,0,5.27,5,1,1
06/23/2025,01:00,N,0.86,1.35,1,0.2,0.06
06/23/2025,02:00,N,0.63,1.26,1,0.2,0.05
06/23/2025,03:00,N,0.63,1.29,0.98,0.76,0.06
06/23/2025,04:00,N,0.84,1.21,0.94,0.38,0.06
06/23/2025,05:00,N,0.68,0.78,0.44,0.37,0.1
06/23/2025,06:00,N,0.52,0.98,0.47,0.26,0.06
06/23/2025,07:00,N,0.73,1.89,1,0.97,0.06
06/23/2025,08:00,N,2.69,1.31,1,1,1
06/23/2025,09:00,N,2.03,2.07,2,2,2
06/23/2025,10:00,N,1,1.21,1,1,1
06/23/2025,11:00,N,1.12,1.21,1.17,1.17,1.17
06/23/2025,12:00,N,0.95,1.5,1,1.47,1
06/23/2025,13:00,N,0.8,1.13,1,2.46,1
06/23/2025,14:00,N,1.48,1.33,1.2,5,1.2
06/23/2025,15:00,N,1.08,1.08,1,1,1
06/23/2025,16:00,N,1.97,1.19,1.1,1.1,1.1
06/23/2025,17:00,N,1.73,1.14,1,1,1
06/23/2025,18:00,N,1.75,1.07,1,1,1
06/23/2025,19:00,N,1.6,1.91,1.02,2,1.02
06/23/2025,20:00,N,2.1,3.13,2.61,3.8,2.61
06/23/2025,21:00,N,2.35,6.89,10.81,10.81,10.81
06/23/2025,22:00,N,2.59,13.8,16.13,15.4,16.13
06/23/2025,23:00,N,2.14,12.25,12.25,11.26,12.25
06/23/2025,24:00,N,0,5.5,5.37,5.37,5.37
06/24/2025,01:00,N,0.88,1.43,1,0.19,0.05
06/24/2025,02:00,N,0.84,1.24,0.76,0.19,0.05
06/24/2025,03:00,N,0.41,0.82,0.51,0.5,0.05
06/24/2025,04:00,N,0.45,0.79,0.51,0.37,0.05
06/24/2025,05:00,N,0.63,0.75,0.44,0.36,0.07
06/24/2025,06:00,N,0.56,1,0.45,0.3,0.06
06/24/2025,07:00,N,0.9,1.5,1,1,0.06
06/24/2025,08:00,N,2.61,1,1,1,1
06/24/2025,09:00,N,2.14,1.58,1.5,1,1.5
06/24/2025,10:00,N,1,1.04,0.99,0.99,0.99
06/24/2025,11:00,N,1.01,1.21,0.9,1,1
06/24/2025,12:00,N,0.92,1.18,0.98,1,0.99
06/24/2025,13:00,N,0.65,1.44,1,1.44,1
06/24/2025,14:00,N,1.09,1.52,1,2.49,1
06/24/2025,15:00,N,1.08,1.43,0.99,0.99,0.99
06/24/2025,16:00,N,1.28,1.45,0.98,0.99,1.1
06/24/2025,17:00,N,2,1.31,0.79,0.99,0.99
06/24/2025,18:00,N,2.21,1.57,1,1,1
06/24/2025,19:00,N,3.24,2,0.98,1.5,1
06/24/2025,20:00,N,2.39,3.87,3.06,3.06,3.06
06/24/2025,21:00,N,0.79,12,17.97,16.97,17.97
06/24/2025,22:00,N,2.76,15.27,17.34,16.94,17.34
06/24/2025,23:00,N,1.96,12.47,12.23,11.83,12.23
06/24/2025,24:00,N,0,5.6,5.45,2,2
06/25/2025,01:00,N,0.6,1.3,1,0.2,0.05
06/25/2025,02:00,N,0.81,1.44,1,0.2,0.05
06/25/2025,03:00,N,0.44,0.78,0.5,0.3,0.05
06/25/2025,04:00,N,0.36,0.76,0.5,0.24,0.05
06/25/2025,05:00,N,0.52,0.69,0.39,0.25,0.06
06/25/2025,06:00,N,0.5,0.97,0.44,0.29,0.05
06/25/2025,07:00,N,0.79,1.47,1,1,0.05
06/25/2025,08:00,N,1.2,1,1,1,1
06/25/2025,09:00,N,1.56,1.1,1,1,1
06/25/2025,10:00,N,1.06,1.07,0.98,0.98,0.98
06/25/2025,11:00,N,1.03,1.25,1,1.04,1
06/25/2025,12:00,N,1.32,1.09,0.77,1,0.77
06/25/2025,13:00,N,0.72,1.48,1,1.49,1
06/25/2025,14:00,N,0.92,1.51,1,2.14,1
06/25/2025,15:00,N,1.07,1.51,0.98,0.98,0.98
06/25/2025,16:00,N,1.23,1.43,1,1,1
06/25/2025,17:00,N,1.16,1.37,0.99,1,1
06/25/2025,18:00,N,1.18,1.49,0.77,1,1
06/25/2025,19:00,N,1.46,2.17,0.98,2.01,1.05
06/25/2025,20:00,N,1.38,3.17,1.99,5,2
06/25/2025,21:00,N,0.89,8.14,11.21,11.21,11.21
06/25/2025,22:00,N,5,14.14,15.58,15.58,15.58
06/25/2025,23:00,N,2.32,7.14,6.93,6.93,6.93
06/25/2025,24:00,N,0,3.5,3.33,1,0.37
06/26/2025,01:00,N,0.66,1.27,1,0.19,0.05
06/26/2025,02:00,N,0.8,1.28,0.88,0.19,0.05
06/26/2025,03:00,N,0.44,0.75,0.5,0.3,0.05
06/26/2025,04:00,N,0.35,0.74,0.5,0.24,0.05
06/26/2025,05:00,N,0.45,0.79,0.44,0.24,0.06
06/26/2025,06:00,N,0.34,0.92,0.44,0.28,0.05
06/26/2025,07:00,N,0.83,1.49,0.99,0.99,0.05
06/26/2025,08:00,N,1.5,1,1,1,1
06/26/2025,09:00,N,2.18,1.25,1,1,1
06/26/2025,10:00,N,1,1.06,0.71,0.94,0.71
06/26/2025,11:00,N,1.45,1.27,0.98,1,0.98
06/26/2025,12:00,N,0.98,0.9,0.57,1.05,0.57
06/26/2025,13:00,N,0.79,1.46,0.98,1.35,0.98
06/26/2025,14:00,N,1.12,1.5,1,2.04,1
06/26/2025,15:00,N,1.22,1.46,0.99,1,0.99
06/26/2025,16:00,N,1.47,1.46,1.01,1.02,1.02
06/26/2025,17:00,N,1.25,1.33,0.98,1,1
06/26/2025,18:00,N,1.41,1.72,0.91,1,1
06/26/2025,19:00,N,1.57,1.95,1,1.35,1
06/26/2025,20:00,N,0.76,2.5,1.28,2,1.28
06/26/2025,21:00,N,1.09,9.41,9.41,9.41,9.41
06/26/2025,22:00,N,4.2,13.8,15,14.6,15
06/26/2025,23:00,N,2,5.5,5.2,5,5.15
06/26/2025,24:00,N,2.7,3.86,3.64,1,0.37
06/27/2025,01:00,N,0.71,1.2,1,0.18,0.05
06/27/2025,02:00,N,0.91,1.3,0.9,0.18,0.05
06/27/2025,03:00,N,0.68,0.76,0.51,0.51,0.05
06/27/2025,04:00,N,0.48,0.71,0.51,0.23,0.05
06/27/2025,05:00,N,0.39,0.81,0.44,0.23,0.06
06/27/2025,06:00,N,0.41,0.85,0.44,0.27,0.05
06/27/2025,07:00,N,0.87,1.8,1,1,0.05
06/27/2025,08:00,N,1.7,1,1,1,1
06/27/2025,09:00,N,1.52,1.1,1,1,1
06/27/2025,10:00,N,1.26,1.37,0.95,0.95,0.95
06/27/2025,11:00,N,1.39,1.1,0.8,1.05,0.8
06/27/2025,12:00,N,1.27,1.17,0.75,1,0.75
06/27/2025,13:00,N,0.74,1.45,0.98,1.5,0.98
06/27/2025,14:00,N,1.22,1.5,1,2.55,1
06/27/2025,15:00,N,1.01,1.1,0.67,0.99,0.67
06/27/2025,16:00,N,1.38,1.63,1,1,1
06/27/2025,17:00,N,1.28,1.38,1,1,1
06/27/2025,18:00,N,1.48,1.65,1,1,1
06/27/2025,19:00,N,1.61,1.91,0.98,1.36,1
06/27/2025,20:00,N,2.98,5,2.98,5,2.98
06/27/2025,21:00,N,0.98,9.89,15.32,15.32,15.32
06/27/2025,22:00,N,4.21,13.86,16.7,16.7,16.7
06/27/2025,23:00,N,1.97,7.22,6.93,6.93,6.93
06/27/2025,24:00,N,1.37,3.94,3.7,1,0.37
06/28/2025,01:00,N,0.85,1.36,1,0.17,0.05
06/28/2025,02:00,N,1,1.44,1,0.17,0.05
06/28/2025,03:00,N,0.66,1.1,0.79,0.5,0.05
06/28/2025,04:00,N,0.48,1,0.79,0.22,0.05
06/28/2025,05:00,N,0.41,0.85,0.51,0.22,0.06
06/28/2025,06:00,N,0.35,1.06,0.51,0.22,0.05
06/28/2025,07:00,N,0.86,1.95,1,1,0.05
06/28/2025,08:00,N,3.33,1.27,1,1,1
06/28/2025,09:00,N,1.87,1.08,1,1,1
06/28/2025,10:00,N,1.1,1.23,0.94,0.94,0.94
06/28/2025,11:00,N,1.46,1.24,0.98,1,0.98
06/28/2025,12:00,N,1.06,0.9,0.51,1,0.51
06/28/2025,13:00,N,0.81,1.04,0.55,1.05,0.55
06/28/2025,14:00,N,1.22,1.48,0.98,1.44,0.98
06/28/2025,15:00,N,1.08,1.02,0.76,0.9,0.76
06/28/2025,16:00,N,1.33,1.43,1,1,1
06/28/2025,17:00,N,1.27,1.48,1,1,1
06/28/2025,18:00,N,1.3,1.57,1,1,1
06/28/2025,19:00,N,1.25,1.76,1,1.35,1
06/28/2025,20:00,N,2.14,4,2,3.09,2
06/28/2025,21:00,N,0.37,8.14,12.2,12.05,12.2
06/28/2025,22:00,N,5,15.85,15.85,15.7,15.85
06/28/2025,23:00,N,2,6.01,5.63,5,5.63
06/28/2025,24:00,N,2.84,3.76,3.35,0.96,0.21
06/29/2025,01:00,N,0.84,1.34,1,0.2,0.05
06/29/2025,02:00,N,0.93,1.38,0.98,0.16,0.05
06/29/2025,03:00,N,0.55,0.82,0.51,0.49,0.05
06/29/2025,04:00,N,0.58,0.73,0.51,0.38,0.05
06/29/2025,05:00,N,0.41,0.87,0.51,0.3,0.06
06/29/2025,06:00,N,0.3,1,0.51,0.21,0.05
06/29/2025,07:00,N,0.71,1.81,1,1,0.05
06/29/2025,08:00,N,3.09,1.05,1,1,1
06/29/2025,09:00,N,1.9,1.24,1,1,1
06/29/2025,10:00,N,1.1,1.36,0.95,0.95,0.95
06/29/2025,11:00,N,1.43,1.16,0.98,1,0.98
06/29/2025,12:00,N,1.14,0.96,0.58,1,0.58
06/29/2025,13:00,N,0.74,1.09,0.54,1,0.54
06/29/2025,14:00,N,1.68,1.52,0.92,1.1,0.92
06/29/2025,15:00,N,1.54,1.42,0.69,0.69,0.69
06/29/2025,16:00,N,1.61,1.44,1,0.99,1
06/29/2025,17:00,N,1.16,1.33,0.99,0.99,0.99
06/29/2025,18:00,N,1.44,1.62,0.99,0.99,0.99
06/29/2025,19:00,N,1.64,1.77,0.98,1.05,0.98
06/29/2025,20:00,N,3.05,4.45,3.26,3.26,3.26
06/29/2025,21:00,N,0.33,7.91,12.71,12.21,12.71
06/29/2025,22:00,N,6.05,14.04,14.04,13.74,14.04
06/29/2025,23:00,N,2,5.99,5.64,5.49,5.64
06/29/2025,24:00,N,1.46,4.13,3.78,0.96,0.21
06/30/2025,01:00,N,0.8,1.48,1,0.2,0.05
06/30/2025,02:00,N,0.85,1.3,1,0.2,0.04
06/30/2025,03:00,N,0.51,0.81,0.51,0.48,0.05
06/30/2025,04:00,N,0.53,0.82,0.51,0.37,0.05
06/30/2025,05:00,N,0.55,1,0.49,0.33,0.05
06/30/2025,06:00,N,0.37,1.01,0.5,0.2,0.05
06/30/2025,07:00,N,0.74,1.7,1,0.99,0.05
06/30/2025,08:00,N,2.3,1.01,1,1,1
06/30/2025,09:00,N,2,1.09,1,1,1
06/30/2025,10:00,N,1.08,1.15,0.84,0.94,0.84
06/30/2025,11:00,N,1.62,1.17,1,1.03,1
06/30/2025,12:00,N,1.35,1.31,0.98,1.03,0.98
06/30/2025,13:00,N,1.08,1.63,0.98,1.36,0.98
06/30/2025,14:00,N,1.54,1.88,1,2.14,1
06/30/2025,15:00,N,1.41,1.77,1,1,1
06/30/2025,16:00,N,2.01,1.78,1,1,1
06/30/2025,17:00,N,2.16,1.58,1,1,1
06/30/2025,18:00,N,2.22,2.8,1.01,1.01,1.01
06/30/2025,19:00,N,2.73,4.04,1.5,2.26,1.5
06/30/2025,20:00,N,6.82,8.79,6.48,6.48,6.48
06/30/2025,21:00,N,0.85,20.51,29.61,15.61,29.61
06/30/2025,22:00,N,2,29.4,33.69,19.69,33.69
06/30/2025,23:00,N,1.5,13.25,12.85,12.85,12.85
06/30/2025,24:00,N,1.5,10,9.74,9.74,9.74
07/01/2025,01:00,N,0.93,1.62,1,0.94,0.06
07/01/2025,02:00,N,1,1.59,1,0.94,0.05
07/01/2025,03:00,N,0.6,1.4,0.92,0.92,0.05
07/01/2025,04:00,N,0.76,0.89,0.51,0.51,0.06
07/01/2025,05:00,N,0.89,1.32,0.51,0.51,0.05
07/01/2025,06:00,N,0.35,1.68,0.9,0.9,0.1
07/01/2025,07:00,N,0.82,1.95,1,1.03,0.11
07/01/2025,08:00,N,2.26,1.58,1,1.08,1
07/01/2025,09:00,N,2,1.78,1.75,1.75,1.75
07/01/2025,10:00,N,1.42,1.19,1.03,1.05,1.03
07/01/2025,11:00,N,1.34,1.16,1,1.02,1
07/01/2025,12:00,N,1.4,1.43,1,1.04,1
07/01/2025,13:00,N,1.25,1.55,0.98,1.03,0.98
07/01/2025,14:00,N,1.17,1.72,1,1.06,1
07/01/2025,15:00,N,1.18,1.31,0.64,0.94,0.64
07/01/2025,16:00,N,1.6,1.74,0.9,0.94,0.9
07/01/2025,17:00,N,1.95,1.98,0.99,0.99,0.99
07/01/2025,18:00,N,1.53,2.48,1,0.99,1
07/01/2025,19:00,N,2.12,2.71,1.02,1.02,1.02
07/01/2025,20:00,N,2.1,4.87,2.5,2.5,2.5
07/01/2025,21:00,N,0.99,15.67,24,7,24
07/01/2025,22:00,N,3.61,20,24,5.8,23.94
07/01/2025,23:00,N,1.13,15.33,14.88,14.88,14.88
07/01/2025,24:00,N,1,11.92,11.65,11.65,11.65
07/02/2025,01:00,N,0.97,1.77,1,1,0.1
07/02/2025,02:00,N,1,1.69,1,1,0.07
07/02/2025,03:00,N,0.69,1.69,0.99,0.99,0.07
07/02/2025,04:00,N,0.6,1.23,0.9,0.9,0.1
07/02/2025,05:00,N,0.58,1.49,0.8,0.8,0.06
07/02/2025,06:00,N,0.49,1.76,0.94,0.94,0.1
07/02/2025,07:00,N,0.68,1.87,1,1.33,0.16
07/02/2025,08:00,N,1.89,1.46,1,1.46,1
07/02/2025,09:00,N,2.35,2.32,2.3,2.3,2.3
07/02/2025,10:00,N,1.11,1.2,1.06,1.36,1.06
07/02/2025,11:00,N,1.34,1.16,0.89,1.04,0.9
07/02/2025,12:00,N,1.81,1.47,0.9,1.04,0.9
07/02/2025,13:00,N,1.45,1.42,0.98,1.02,0.98
07/02/2025,14:00,N,1,1.57,1,1.05,1
07/02/2025,15:00,N,0.98,1.18,0.56,0.95,0.64
07/02/2025,16:00,N,1.42,1.66,0.93,0.94,0.94
07/02/2025,17:00,N,1,1.58,0.68,0.9,0.9
07/02/2025,18:00,N,0.97,1.7,0.79,0.96,0.96
07/02/2025,19:00,N,1.5,2.12,0.98,0.99,0.98
07/02/2025,20:00,N,1.43,2.77,1.5,1.5,1.5
07/02/2025,21:00,N,1.08,1,13.82,5,13.82
07/02/2025,22:00,N,3.38,14.97,15.07,5,14.97
07/02/2025,23:00,N,1,5.95,5.7,5,5.7
07/02/2025,24:00,N,1,4.61,4.22,2.12,2.12
07/03/2025,01:00,N,0.88,1.51,0.99,0.99,0.05
07/03/2025,02:00,N,1,1.14,0.83,0.83,0.05
07/03/2025,03:00,N,0.81,1.67,0.77,0.77,0.05
07/03/2025,04:00,N,0.57,0.89,0.51,0.51,0.05
07/03/2025,05:00,N,0.41,1.05,0.44,0.5,0.04
07/03/2025,06:00,N,0.34,1.12,0.55,0.55,0.05
07/03/2025,07:00,N,0.83,1.8,0.9,1.03,0.07
07/03/2025,08:00,N,2.09,1.17,1,1,1
07/03/2025,09:00,N,3.47,1.29,1.21,1.21,1.21
07/03/2025,10:00,N,1.99,1.52,1.05,1.05,1.05
07/03/2025,11:00,N,1.45,1.18,1.03,1.03,1.03
07/03/2025,12:00,N,1.35,1.45,1,1,1
07/03/2025,13:00,N,1.26,1.44,1,1.12,1
07/03/2025,14:00,N,1.01,1.83,1,1.03,1
07/03/2025,15:00,N,1.07,1.5,0.92,0.92,0.92
07/03/2025,16:00,N,1.34,1.42,0.91,0.93,0.91
07/03/2025,17:00,N,1.09,1.5,0.94,0.94,0.94
07/03/2025,18:00,N,1,1.56,1,1,1
07/03/2025,19:00,N,1.21,1.65,0.79,0.94,0.79
07/03/2025,20:00,N,0.84,1.97,1,1,1
07/03/2025,21:00,N,0.88,3,3,2.34,3
07/03/2025,22:00,N,1.75,5.19,5.19,1.06,5.19
07/03/2025,23:00,N,1,2.83,2,2,2
07/03/2025,24:00,N,1.01,2.07,1.43,0.94,0.37
07/04/2025,01:00,N,0.89,1,1,0.95,0.05
07/04/2025,02:00,N,0.98,1.28,1,0.95,0.05
07/04/2025,03:00,N,0.7,1.48,0.96,0.96,0.05
07/04/2025,04:00,N,0.54,1.22,0.92,0.92,0.05
07/04/2025,05:00,N,0.4,1,0.51,0.51,0.05
07/04/2025,06:00,N,0.35,1.11,0.54,0.54,0.05
07/04/2025,07:00,N,0.83,1.5,1,1,0.05
07/04/2025,08:00,N,1,1.5,1,1,0.96
07/04/2025,09:00,N,1.57,1.14,1.08,1.08,1.08
07/04/2025,10:00,N,1,1.37,1,1,1
07/04/2025,11:00,N,1.14,1.49,1,1,1
07/04/2025,12:00,N,1.06,1.25,0.86,1,0.86
07/04/2025,13:00,N,1.13,1.02,0.7,0.99,0.7
07/04/2025,14:00,N,0.83,1.32,0.98,0.99,0.98
07/04/2025,15:00,N,0.83,0.85,0.51,0.51,0.51
07/04/2025,16:00,N,1.05,1.04,0.64,0.64,0.64
07/04/2025,17:00,N,0.76,1.03,0.55,0.57,0.55
07/04/2025,18:00,N,0.75,1.29,0.73,0.73,0.73
07/04/2025,19:00,N,1.06,1.35,0.67,0.74,0.67
07/04/2025,20:00,N,0.7,1.71,0.76,0.87,0.44
07/04/2025,21:00,N,0.67,1.03,1.28,1,1.28
07/04/2025,22:00,N,0.72,1.21,1.21,1,1.21
07/04/2025,23:00,N,1,1.51,1,1,1
07/04/2025,24:00,N,1,1.59,1,0.92,0.37
07/05/2025,01:00,N,0.61,1.5,1,0.94,0.05
07/05/2025,02:00,N,0.87,1.23,0.76,0.76,0.05
07/05/2025,03:00,N,0.63,0.85,0.52,0.52,0.05
07/05/2025,04:00,N,0.44,0.78,0.51,0.51,0.05
07/05/2025,05:00,N,0.36,0.92,0.44,0.44,0.05
07/05/2025,06:00,N,0.35,0.62,0.49,0.49,0.05
07/05/2025,07:00,N,0.78,1.5,1,1,0.05
07/05/2025,08:00,N,1.42,1,1,1,0.72
07/05/2025,09:00,N,2.06,1,1,1,1
07/05/2025,10:00,N,2.04,1.03,0.7,1,0.7
07/05/2025,11:00,N,1.31,1.13,0.98,1,0.98
07/05/2025,12:00,N,0.94,0.86,0.58,1,0.58
07/05/2025,13:00,N,1,0.88,0.51,1,0.51
07/05/2025,14:00,N,1.02,1.22,0.6,1,0.6
07/05/2025,15:00,N,0.94,0.98,0.5,0.5,0.5
07/05/2025,16:00,N,1,1.13,0.61,0.63,0.61
07/05/2025,17:00,N,1,1.3,0.69,0.69,0.69
07/05/2025,18:00,N,0.93,1.51,0.71,0.71,0.71
07/05/2025,19:00,N,1.26,1.45,0.64,0.74,0.64
07/05/2025,20:00,N,0.86,1.76,0.93,1,0.93
07/05/2025,21:00,N,0.77,4.92,7.16,2.53,7.16
07/05/2025,22:00,N,1.5,2.94,4.53,2.53,4.53
07/05/2025,23:00,N,1,3.6,3,3,3
07/05/2025,24:00,N,1,2.7,1.94,1.94,1.94
07/06/2025,01:00,N,0.74,1.87,1,1,0.05
07/06/2025,02:00,N,0.82,1.29,0.94,0.94,0.05
07/06/2025,03:00,N,0.81,1.3,0.98,0.98,0.05
07/06/2025,04:00,N,0.67,1.3,0.92,0.92,0.05
07/06/2025,05:00,N,0.59,1.31,0.76,0.76,0.05
07/06/2025,06:00,N,0.55,1.14,0.58,0.58,0.05
07/06/2025,07:00,N,1,1.99,1.01,1.01,0.05
07/06/2025,08:00,N,2.72,1.62,1.01,1.01,1.01
07/06/2025,09:00,N,2.43,1.29,1.14,1.14,1.14
07/06/2025,10:00,N,1.99,1.68,0.99,1,1
07/06/2025,11:00,N,1.49,1.16,0.98,1,0.98
07/06/2025,12:00,N,1,0.91,0.6,1,0.6
07/06/2025,13:00,N,0.91,0.8,0.51,1,0.51
07/06/2025,14:00,N,0.91,1.12,0.62,1,0.62
07/06/2025,15:00,N,0.8,0.9,0.51,0.51,0.51
07/06/2025,16:00,N,0.98,1.22,0.64,0.65,0.64
07/06/2025,17:00,N,0.89,1.31,0.66,0.66,0.66
07/06/2025,18:00,N,1.05,1.6,0.76,0.76,0.76
07/06/2025,19:00,N,1.48,1.87,0.71,0.71,0.71
07/06/2025,20:00,N,1.81,2.3,1.06,1.06,1.06
07/06/2025,21:00,N,1.97,9.26,13.27,5,13.27
07/06/2025,22:00,N,1.87,5.11,7,5,7
07/06/2025,23:00,N,1,8.06,7.45,7.45,7.45
07/06/2025,24:00,N,1,3.95,3.59,3.35,3.59
07/07/2025,01:00,N,0.55,1.43,0.95,0.95,0.06
07/07/2025,02:00,N,0.61,1.5,0.89,0.89,0.05
07/07/2025,03:00,N,0.62,1.17,0.8,0.8,0.05
07/07/2025,04:00,N,0.61,0.96,0.51,0.51,0.05
07/07/2025,05:00,N,0.45,1,0.5,0.5,0.05
07/07/2025,06:00,N,0.49,1.05,0.57,0.57,0.05
07/07/2025,07:00,N,0.88,1.51,1.01,1.01,0.06
07/07/2025,08:00,N,2,1.03,1.03,1.03,1.03
07/07/2025,09:00,N,1.79,1.38,1.09,1.09,1.09
07/07/2025,10:00,N,1.5,1.81,1,1,1
07/07/2025,11:00,N,1.45,1.16,1,1,1
07/07/2025,12:00,N,1,1.29,1,1,1
07/07/2025,13:00,N,1.25,1.26,1,1,1
07/07/2025,14:00,N,1.19,1.5,1.01,1.14,1.01
07/07/2025,15:00,N,1.14,1.25,0.9,0.9,0.9
07/07/2025,16:00,N,1.19,1.54,1,1,1
07/07/2025,17:00,N,0.96,1.71,0.99,0.99,0.99
07/07/2025,18:00,N,1.36,1.8,0.99,1,1
07/07/2025,19:00,N,1.49,1.95,0.73,0.94,0.73
07/07/2025,20:00,N,1.34,2.44,1.3,1.3,1.3
07/07/2025,21:00,N,1.97,6.31,16.17,5,16.17
07/07/2025,22:00,N,1.5,8.9,10.9,5.25,10.9
07/07/2025,23:00,N,1,7.3,6.66,5,6.66
07/07/2025,24:00,N,1.76,3.51,2.87,2.31,2.87
07/08/2025,01:00,N,0.49,1.62,1,0.94,0.06
07/08/2025,02:00,N,0.73,1.65,0.98,0.94,0.05
07/08/2025,03:00,N,0.67,1.31,0.95,0.95,0.05
07/08/2025,04:00,N,0.5,1,0.67,0.67,0.05
07/08/2025,05:00,N,0.39,1,0.5,0.5,0.05
07/08/2025,06:00,N,0.61,1.14,0.66,0.62,0.05
07/08/2025,07:00,N,0.95,1.61,1.02,1.02,0.07
07/08/2025,08:00,N,1.88,1.21,1.21,1.21,1.21
07/08/2025,09:00,N,0.98,1.13,0.99,1.03,1.03
07/08/2025,10:00,N,1.32,1.03,0.98,1,0.98
07/08/2025,11:00,N,1.24,1.08,0.98,1,0.99
07/08/2025,12:00,N,1.1,1,0.71,1,0.71
07/08/2025,13:00,N,1.24,0.9,0.64,1,0.64
07/08/2025,14:00,N,2.18,1.69,1.21,1.21,1.21
07/08/2025,15:00,N,1.31,0.95,0.95,0.95,0.95
07/08/2025,16:00,N,2.11,1.87,1,1,1
07/08/2025,17:00,N,1.06,1.66,0.97,0.98,0.98
07/08/2025,18:00,N,1.37,1.84,0.97,0.99,0.99
07/08/2025,19:00,N,1.48,1.95,0.73,0.94,0.73
07/08/2025,20:00,N,1.02,2.13,1,1,1
07/08/2025,21:00,N,1.5,7.68,7.68,5,7.68
07/08/2025,22:00,N,1.83,12.73,12.73,12.38,12.73
07/08/2025,23:00,N,2,7.57,6.86,6.86,6.86
07/08/2025,24:00,N,3.31,2.17,1.56,1,1
07/09/2025,01:00,N,0.53,1.76,0.95,0.93,0.06
07/09/2025,02:00,N,0.67,1.22,0.81,0.81,0.05
07/09/2025,03:00,N,0.59,1.02,0.51,0.51,0.05
07/09/2025,04:00,N,0.34,0.85,0.5,0.5,0.05
07/09/2025,05:00,N,0.46,1.03,0.44,0.44,0.05
07/09/2025,06:00,N,0.55,1,0.56,0.56,0.1
07/09/2025,07:00,N,1.08,1.49,1.02,1.02,0.11
07/09/2025,08:00,N,1.5,1,1,1,1
07/09/2025,09:00,N,1.01,1.07,1,1,1
07/09/2025,10:00,N,1,1.3,1,1,1
07/09/2025,11:00,N,1.44,1.38,1,1,1
07/09/2025,12:00,N,1.44,1.2,0.91,0.99,0.91
07/09/2025,13:00,N,1.23,0.93,0.68,0.95,0.68
07/09/2025,14:00,N,1.08,1.26,0.69,1,0.69
07/09/2025,15:00,N,1.11,1,0.6,0.65,0.6
07/09/2025,16:00,N,1.23,1.35,0.71,0.71,0.71
07/09/2025,17:00,N,1.02,1.36,0.67,0.75,0.67
07/09/2025,18:00,N,1.04,1.38,0.77,0.77,0.77
07/09/2025,19:00,N,1.52,1.75,0.9,0.9,0.9
07/09/2025,20:00,N,1.22,1.91,1.06,1.06,1.06
07/09/2025,21:00,N,1.5,4.12,6.41,4.19,6.41
07/09/2025,22:00,N,1.5,3.68,3.68,2.9,3.68
