Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
01/14/2024,20:00,N,HB_BUSAVG,99.95
01/14/2024,20:00,N,HB_HOUSTON,93.6
01/14/2024,20:00,N,HB_HUBAVG,99.18
01/14/2024,20:00,N,HB_NORTH,105.9
01/14/2024,20:00,N,HB_PAN,114.5
01/14/2024,20:00,N,HB_SOUTH,80.88
01/14/2024,20:00,N,HB_WEST,116.35
01/14/2024,20:00,N,LZ_AEN,118.0
01/14/2024,20:00,N,LZ_CPS,98.27
01/14/2024,20:00,N,LZ_HOUSTON,92.92
01/14/2024,20:00,N,LZ_LCRA,138.86
01/14/2024,20:00,N,LZ_NORTH,121.16
01/14/2024,20:00,N,LZ_RAYBN,134.47
01/14/2024,20:00,N,LZ_SOUTH,72.83
01/14/2024,20:00,N,LZ_WEST,128.73
01/14/2024,21:00,N,HB_BUSAVG,100.51
01/14/2024,21:00,N,HB_HOUSTON,93.75
01/14/2024,21:00,N,HB_HUBAVG,99.7
01/14/2024,21:00,N,HB_NORTH,106.05
01/14/2024,21:00,N,HB_PAN,113.82
01/14/2024,21:00,N,HB_SOUTH,83.34
01/14/2024,21:00,N,HB_WEST,115.66
01/14/2024,21:00,N,LZ_AEN,117.37
01/14/2024,21:00,N,LZ_CPS,101.99
01/14/2024,21:00,N,LZ_HOUSTON,93.08
01/14/2024,21:00,N,LZ_LCRA,130.17
01/14/2024,21:00,N,LZ_NORTH,119.43
01/14/2024,21:00,N,LZ_RAYBN,134.06
01/14/2024,21:00,N,LZ_SOUTH,76.41
01/14/2024,21:00,N,LZ_WEST,127.79
01/14/2024,22:00,N,HB_BUSAVG,94.46
01/14/2024,22:00,N,HB_HOUSTON,87.69
01/14/2024,22:00,N,HB_HUBAVG,93.38
01/14/2024,22:00,N,HB_NORTH,100.0
01/14/2024,22:00,N,HB_PAN,105.44
01/14/2024,22:00,N,HB_SOUTH,78.63
01/14/2024,22:00,N,HB_WEST,107.22
01/14/2024,22:00,N,LZ_AEN,109.23
01/14/2024,22:00,N,LZ_CPS,96.91
01/14/2024,22:00,N,LZ_HOUSTON,87.11
01/14/2024,22:00,N,LZ_LCRA,117.24
01/14/2024,22:00,N,LZ_NORTH,110.08
01/14/2024,22:00,N,LZ_RAYBN,124.99
01/14/2024,22:00,N,LZ_SOUTH,70.99
01/14/2024,22:00,N,LZ_WEST,117.77
01/14/2024,23:00,N,HB_BUSAVG,77.81
01/14/2024,23:00,N,HB_HOUSTON,73.74
01/14/2024,23:00,N,HB_HUBAVG,77.9
01/14/2024,23:00,N,HB_NORTH,79.92
01/14/2024,23:00,N,HB_PAN,85.89
01/14/2024,23:00,N,HB_SOUTH,69.85
01/14/2024,23:00,N,HB_WEST,88.08
01/14/2024,23:00,N,LZ_AEN,83.64
01/14/2024,23:00,N,LZ_CPS,84.55
01/14/2024,23:00,N,LZ_HOUSTON,73.52
01/14/2024,23:00,N,LZ_LCRA,83.06
01/14/2024,23:00,N,LZ_NORTH,88.7
01/14/2024,23:00,N,LZ_RAYBN,92.16
01/14/2024,23:00,N,LZ_SOUTH,63.62
01/14/2024,23:00,N,LZ_WEST,99.55
01/14/2024,24:00,N,HB_BUSAVG,73.37
01/14/2024,24:00,N,HB_HOUSTON,66.36
01/14/2024,24:00,N,HB_HUBAVG,72.8
01/14/2024,24:00,N,HB_NORTH,76.5
01/14/2024,24:00,N,HB_PAN,80.76
01/14/2024,24:00,N,HB_SOUTH,65.0
01/14/2024,24:00,N,HB_WEST,83.33
01/14/2024,24:00,N,LZ_AEN,76.57
01/14/2024,24:00,N,LZ_CPS,77.9
01/14/2024,24:00,N,LZ_HOUSTON,66.19
01/14/2024,24:00,N,LZ_LCRA,76.68
01/14/2024,24:00,N,LZ_NORTH,82.36
01/14/2024,24:00,N,LZ_RAYBN,84.27
01/14/2024,24:00,N,LZ_SOUTH,59.75
01/14/2024,24:00,N,LZ_WEST,96.56
01/15/2024,01:00,N,HB_BUSAVG,146.37
01/15/2024,01:00,N,HB_HOUSTON,139.21
01/15/2024,01:00,N,HB_HUBAVG,146.33
01/15/2024,01:00,N,HB_NORTH,150.0
01/15/2024,01:00,N,HB_PAN,160.39
01/15/2024,01:00,N,HB_SOUTH,133.5
01/15/2024,01:00,N,HB_WEST,162.62
01/15/2024,01:00,N,LZ_AEN,154.77
01/15/2024,01:00,N,LZ_CPS,154.93
01/15/2024,01:00,N,LZ_HOUSTON,138.69
01/15/2024,01:00,N,LZ_LCRA,154.43
01/15/2024,01:00,N,LZ_NORTH,165.42
01/15/2024,01:00,N,LZ_RAYBN,155.23
01/15/2024,01:00,N,LZ_SOUTH,123.29
01/15/2024,01:00,N,LZ_WEST,180.62
01/15/2024,02:00,N,HB_BUSAVG,114.49
01/15/2024,02:00,N,HB_HOUSTON,104.27
01/15/2024,02:00,N,HB_HUBAVG,113.81
01/15/2024,02:00,N,HB_NORTH,119.72
01/15/2024,02:00,N,HB_PAN,129.78
01/15/2024,02:00,N,HB_SOUTH,99.01
01/15/2024,02:00,N,HB_WEST,132.22
01/15/2024,02:00,N,LZ_AEN,121.72
01/15/2024,02:00,N,LZ_CPS,119.58
01/15/2024,02:00,N,LZ_HOUSTON,103.59
01/15/2024,02:00,N,LZ_LCRA,120.09
01/15/2024,02:00,N,LZ_NORTH,135.83
01/15/2024,02:00,N,LZ_RAYBN,124.96
01/15/2024,02:00,N,LZ_SOUTH,88.6
01/15/2024,02:00,N,LZ_WEST,151.42
01/15/2024,03:00,N,HB_BUSAVG,132.63
01/15/2024,03:00,N,HB_HOUSTON,123.56
01/15/2024,03:00,N,HB_HUBAVG,132.41
01/15/2024,03:00,N,HB_NORTH,137.09
01/15/2024,03:00,N,HB_PAN,149.36
01/15/2024,03:00,N,HB_SOUTH,117.8
01/15/2024,03:00,N,HB_WEST,151.21
01/15/2024,03:00,N,LZ_AEN,140.24
01/15/2024,03:00,N,LZ_CPS,143.69
01/15/2024,03:00,N,LZ_HOUSTON,123.1
01/15/2024,03:00,N,LZ_LCRA,142.23
01/15/2024,03:00,N,LZ_NORTH,157.65
01/15/2024,03:00,N,LZ_RAYBN,142.42
01/15/2024,03:00,N,LZ_SOUTH,104.46
01/15/2024,03:00,N,LZ_WEST,167.21
01/15/2024,04:00,N,HB_BUSAVG,143.26
01/15/2024,04:00,N,HB_HOUSTON,132.89
01/15/2024,04:00,N,HB_HUBAVG,142.84
01/15/2024,04:00,N,HB_NORTH,148.89
01/15/2024,04:00,N,HB_PAN,161.91
01/15/2024,04:00,N,HB_SOUTH,125.0
01/15/2024,04:00,N,HB_WEST,164.59
01/15/2024,04:00,N,LZ_AEN,151.78
01/15/2024,04:00,N,LZ_CPS,156.72
01/15/2024,04:00,N,LZ_HOUSTON,132.09
01/15/2024,04:00,N,LZ_LCRA,155.52
01/15/2024,04:00,N,LZ_NORTH,169.5
01/15/2024,04:00,N,LZ_RAYBN,154.79
01/15/2024,04:00,N,LZ_SOUTH,108.41
01/15/2024,04:00,N,LZ_WEST,185.15
01/15/2024,05:00,N,HB_BUSAVG,200.44
01/15/2024,05:00,N,HB_HOUSTON,182.51
01/15/2024,05:00,N,HB_HUBAVG,198.86
01/15/2024,05:00,N,HB_NORTH,210.77
01/15/2024,05:00,N,HB_PAN,228.45
01/15/2024,05:00,N,HB_SOUTH,170.93
01/15/2024,05:00,N,HB_WEST,231.23
01/15/2024,05:00,N,LZ_AEN,213.53
01/15/2024,05:00,N,LZ_CPS,222.1
01/15/2024,05:00,N,LZ_HOUSTON,181.45
01/15/2024,05:00,N,LZ_LCRA,218.96
01/15/2024,05:00,N,LZ_NORTH,238.08
01/15/2024,05:00,N,LZ_RAYBN,216.72
01/15/2024,05:00,N,LZ_SOUTH,142.91
01/15/2024,05:00,N,LZ_WEST,255.23
01/15/2024,06:00,N,HB_BUSAVG,341.4
01/15/2024,06:00,N,HB_HOUSTON,277.27
01/15/2024,06:00,N,HB_HUBAVG,330.56
01/15/2024,06:00,N,HB_NORTH,377.27
01/15/2024,06:00,N,HB_PAN,405.78
01/15/2024,06:00,N,HB_SOUTH,262.98
01/15/2024,06:00,N,HB_WEST,404.71
01/15/2024,06:00,N,LZ_AEN,347.12
01/15/2024,06:00,N,LZ_CPS,354.14
01/15/2024,06:00,N,LZ_HOUSTON,274.0
01/15/2024,06:00,N,LZ_LCRA,363.96
01/15/2024,06:00,N,LZ_NORTH,427.27
01/15/2024,06:00,N,LZ_RAYBN,406.16
01/15/2024,06:00,N,LZ_SOUTH,212.92
01/15/2024,06:00,N,LZ_WEST,429.72
01/15/2024,07:00,N,HB_BUSAVG,842.75
01/15/2024,07:00,N,HB_HOUSTON,739.59
01/15/2024,07:00,N,HB_HUBAVG,820.99
01/15/2024,07:00,N,HB_NORTH,905.19
01/15/2024,07:00,N,HB_PAN,926.65
01/15/2024,07:00,N,HB_SOUTH,715.63
01/15/2024,07:00,N,HB_WEST,923.55
01/15/2024,07:00,N,LZ_AEN,854.42
01/15/2024,07:00,N,LZ_CPS,903.49
01/15/2024,07:00,N,LZ_HOUSTON,732.5
01/15/2024,07:00,N,LZ_LCRA,884.93
01/15/2024,07:00,N,LZ_NORTH,945.19
01/15/2024,07:00,N,LZ_RAYBN,945.19
01/15/2024,07:00,N,LZ_SOUTH,629.89
01/15/2024,07:00,N,LZ_WEST,938.8
01/15/2024,08:00,N,HB_BUSAVG,1071.4
01/15/2024,08:00,N,HB_HOUSTON,961.52
01/15/2024,08:00,N,HB_HUBAVG,1048.35
01/15/2024,08:00,N,HB_NORTH,1137.05
01/15/2024,08:00,N,HB_PAN,1158.38
01/15/2024,08:00,N,HB_SOUTH,937.84
01/15/2024,08:00,N,HB_WEST,1157.0
01/15/2024,08:00,N,LZ_AEN,1095.69
01/15/2024,08:00,N,LZ_CPS,1158.5
01/15/2024,08:00,N,LZ_HOUSTON,954.78
01/15/2024,08:00,N,LZ_LCRA,1128.69
01/15/2024,08:00,N,LZ_NORTH,1178.96
01/15/2024,08:00,N,LZ_RAYBN,1177.05
01/15/2024,08:00,N,LZ_SOUTH,841.24
01/15/2024,08:00,N,LZ_WEST,1176.45
01/15/2024,09:00,N,HB_BUSAVG,892.22
01/15/2024,09:00,N,HB_HOUSTON,829.83
01/15/2024,09:00,N,HB_HUBAVG,881.25
01/15/2024,09:00,N,HB_NORTH,929.83
01/15/2024,09:00,N,HB_PAN,961.62
01/15/2024,09:00,N,HB_SOUTH,804.48
01/15/2024,09:00,N,HB_WEST,960.88
01/15/2024,09:00,N,LZ_AEN,935.2
01/15/2024,09:00,N,LZ_CPS,987.92
01/15/2024,09:00,N,LZ_HOUSTON,824.6
01/15/2024,09:00,N,LZ_LCRA,961.18
01/15/2024,09:00,N,LZ_NORTH,979.83
01/15/2024,09:00,N,LZ_RAYBN,969.83
01/15/2024,09:00,N,LZ_SOUTH,738.82
01/15/2024,09:00,N,LZ_WEST,970.89
01/15/2024,10:00,N,HB_BUSAVG,378.48
01/15/2024,10:00,N,HB_HOUSTON,356.42
01/15/2024,10:00,N,HB_HUBAVG,376.05
01/15/2024,10:00,N,HB_NORTH,394.19
01/15/2024,10:00,N,HB_PAN,423.88
01/15/2024,10:00,N,HB_SOUTH,330.98
01/15/2024,10:00,N,HB_WEST,422.62
01/15/2024,10:00,N,LZ_AEN,430.44
01/15/2024,10:00,N,LZ_CPS,424.83
01/15/2024,10:00,N,LZ_HOUSTON,351.78
01/15/2024,10:00,N,LZ_LCRA,432.69
01/15/2024,10:00,N,LZ_NORTH,444.19
01/15/2024,10:00,N,LZ_RAYBN,424.2
01/15/2024,10:00,N,LZ_SOUTH,289.02
01/15/2024,10:00,N,LZ_WEST,424.52
01/15/2024,11:00,N,HB_BUSAVG,229.14
01/15/2024,11:00,N,HB_HOUSTON,215.72
01/15/2024,11:00,N,HB_HUBAVG,228.73
01/15/2024,11:00,N,HB_NORTH,235.96
01/15/2024,11:00,N,HB_PAN,258.14
01/15/2024,11:00,N,HB_SOUTH,206.17
01/15/2024,11:00,N,HB_WEST,257.05
01/15/2024,11:00,N,LZ_AEN,261.93
01/15/2024,11:00,N,LZ_CPS,263.43
01/15/2024,11:00,N,LZ_HOUSTON,214.84
01/15/2024,11:00,N,LZ_LCRA,261.72
01/15/2024,11:00,N,LZ_NORTH,273.52
01/15/2024,11:00,N,LZ_RAYBN,246.63
01/15/2024,11:00,N,LZ_SOUTH,184.49
01/15/2024,11:00,N,LZ_WEST,257.2
01/15/2024,12:00,N,HB_BUSAVG,146.36
01/15/2024,12:00,N,HB_HOUSTON,139.13
01/15/2024,12:00,N,HB_HUBAVG,146.48
01/15/2024,12:00,N,HB_NORTH,150.0
01/15/2024,12:00,N,HB_PAN,165.2
01/15/2024,12:00,N,HB_SOUTH,132.47
01/15/2024,12:00,N,HB_WEST,164.32
01/15/2024,12:00,N,LZ_AEN,160.35
01/15/2024,12:00,N,LZ_CPS,168.49
01/15/2024,12:00,N,LZ_HOUSTON,138.62
01/15/2024,12:00,N,LZ_LCRA,165.07
01/15/2024,12:00,N,LZ_NORTH,175.01
01/15/2024,12:00,N,LZ_RAYBN,157.75
01/15/2024,12:00,N,LZ_SOUTH,122.03
01/15/2024,12:00,N,LZ_WEST,164.54
01/15/2024,13:00,N,HB_BUSAVG,121.79
01/15/2024,13:00,N,HB_HOUSTON,114.83
01/15/2024,13:00,N,HB_HUBAVG,122.17
01/15/2024,13:00,N,HB_NORTH,123.98
01/15/2024,13:00,N,HB_PAN,138.05
01/15/2024,13:00,N,HB_SOUTH,112.53
01/15/2024,13:00,N,HB_WEST,137.32
01/15/2024,13:00,N,LZ_AEN,131.35
01/15/2024,13:00,N,LZ_CPS,140.12
01/15/2024,13:00,N,LZ_HOUSTON,114.41
01/15/2024,13:00,N,LZ_LCRA,135.79
01/15/2024,13:00,N,LZ_NORTH,148.98
01/15/2024,13:00,N,LZ_RAYBN,125.2
01/15/2024,13:00,N,LZ_SOUTH,102.61
01/15/2024,13:00,N,LZ_WEST,137.32
01/15/2024,14:00,N,HB_BUSAVG,96.58
01/15/2024,14:00,N,HB_HOUSTON,92.94
01/15/2024,14:00,N,HB_HUBAVG,97.11
01/15/2024,14:00,N,HB_NORTH,97.53
01/15/2024,14:00,N,HB_PAN,107.64
01/15/2024,14:00,N,HB_SOUTH,90.9
01/15/2024,14:00,N,HB_WEST,107.05
01/15/2024,14:00,N,LZ_AEN,101.2
01/15/2024,14:00,N,LZ_CPS,104.96
01/15/2024,14:00,N,LZ_HOUSTON,92.84
01/15/2024,14:00,N,LZ_LCRA,103.49
01/15/2024,14:00,N,LZ_NORTH,116.05
01/15/2024,14:00,N,LZ_RAYBN,99.75
01/15/2024,14:00,N,LZ_SOUTH,85.16
01/15/2024,14:00,N,LZ_WEST,107.18
01/15/2024,15:00,N,HB_BUSAVG,84.73
01/15/2024,15:00,N,HB_HOUSTON,82.04
01/15/2024,15:00,N,HB_HUBAVG,84.84
01/15/2024,15:00,N,HB_NORTH,85.83
01/15/2024,15:00,N,HB_PAN,91.41
01/15/2024,15:00,N,HB_SOUTH,80.28
01/15/2024,15:00,N,HB_WEST,91.22
01/15/2024,15:00,N,LZ_AEN,89.05
01/15/2024,15:00,N,LZ_CPS,92.26
01/15/2024,15:00,N,LZ_HOUSTON,81.88
01/15/2024,15:00,N,LZ_LCRA,90.92
01/15/2024,15:00,N,LZ_NORTH,95.83
01/15/2024,15:00,N,LZ_RAYBN,88.05
01/15/2024,15:00,N,LZ_SOUTH,76.49
01/15/2024,15:00,N,LZ_WEST,91.45
01/15/2024,16:00,N,HB_BUSAVG,84.35
01/15/2024,16:00,N,HB_HOUSTON,82.42
01/15/2024,16:00,N,HB_HUBAVG,84.57
01/15/2024,16:00,N,HB_NORTH,85.26
01/15/2024,16:00,N,HB_PAN,90.47
01/15/2024,16:00,N,HB_SOUTH,80.01
01/15/2024,16:00,N,HB_WEST,90.62
01/15/2024,16:00,N,LZ_AEN,89.55
01/15/2024,16:00,N,LZ_CPS,89.78
01/15/2024,16:00,N,LZ_HOUSTON,82.49
01/15/2024,16:00,N,LZ_LCRA,89.61
01/15/2024,16:00,N,LZ_NORTH,94.91
01/15/2024,16:00,N,LZ_RAYBN,87.48
01/15/2024,16:00,N,LZ_SOUTH,79.46
01/15/2024,16:00,N,LZ_WEST,91.93
01/15/2024,17:00,N,HB_BUSAVG,91.47
01/15/2024,17:00,N,HB_HOUSTON,88.68
01/15/2024,17:00,N,HB_HUBAVG,91.64
01/15/2024,17:00,N,HB_NORTH,92.67
01/15/2024,17:00,N,HB_PAN,98.03
01/15/2024,17:00,N,HB_SOUTH,86.37
01/15/2024,17:00,N,HB_WEST,98.86
01/15/2024,17:00,N,LZ_AEN,99.19
01/15/2024,17:00,N,LZ_CPS,99.46
01/15/2024,17:00,N,LZ_HOUSTON,88.83
01/15/2024,17:00,N,LZ_LCRA,98.96
01/15/2024,17:00,N,LZ_NORTH,102.42
01/15/2024,17:00,N,LZ_RAYBN,96.12
01/15/2024,17:00,N,LZ_SOUTH,85.14
01/15/2024,17:00,N,LZ_WEST,102.86
01/15/2024,18:00,N,HB_BUSAVG,156.17
01/15/2024,18:00,N,HB_HOUSTON,150.0
01/15/2024,18:00,N,HB_HUBAVG,157.01
01/15/2024,18:00,N,HB_NORTH,157.66
01/15/2024,18:00,N,HB_PAN,164.56
01/15/2024,18:00,N,HB_SOUTH,147.38
01/15/2024,18:00,N,HB_WEST,173.01
01/15/2024,18:00,N,LZ_AEN,174.91
01/15/2024,18:00,N,LZ_CPS,172.21
01/15/2024,18:00,N,LZ_HOUSTON,149.89
01/15/2024,18:00,N,LZ_LCRA,170.86
01/15/2024,18:00,N,LZ_NORTH,178.29
01/15/2024,18:00,N,LZ_RAYBN,168.58
01/15/2024,18:00,N,LZ_SOUTH,143.92
01/15/2024,18:00,N,LZ_WEST,182.01
01/15/2024,19:00,N,HB_BUSAVG,149.43
01/15/2024,19:00,N,HB_HOUSTON,140.87
01/15/2024,19:00,N,HB_HUBAVG,151.31
01/15/2024,19:00,N,HB_NORTH,150.0
01/15/2024,19:00,N,HB_PAN,161.8
01/15/2024,19:00,N,HB_SOUTH,139.82
01/15/2024,19:00,N,HB_WEST,174.55
01/15/2024,19:00,N,LZ_AEN,177.0
01/15/2024,19:00,N,LZ_CPS,164.8
01/15/2024,19:00,N,LZ_HOUSTON,140.79
01/15/2024,19:00,N,LZ_LCRA,170.76
01/15/2024,19:00,N,LZ_NORTH,185.31
01/15/2024,19:00,N,LZ_RAYBN,169.33
01/15/2024,19:00,N,LZ_SOUTH,139.32
01/15/2024,19:00,N,LZ_WEST,185.11
01/15/2024,20:00,N,HB_BUSAVG,129.01
01/15/2024,20:00,N,HB_HOUSTON,122.96
01/15/2024,20:00,N,HB_HUBAVG,130.45
01/15/2024,20:00,N,HB_NORTH,129.83
01/15/2024,20:00,N,HB_PAN,132.98
01/15/2024,20:00,N,HB_SOUTH,120.08
01/15/2024,20:00,N,HB_WEST,148.92
01/15/2024,20:00,N,LZ_AEN,154.94
01/15/2024,20:00,N,LZ_CPS,142.56
01/15/2024,20:00,N,LZ_HOUSTON,123.12
01/15/2024,20:00,N,LZ_LCRA,145.94
01/15/2024,20:00,N,LZ_NORTH,153.72
01/15/2024,20:00,N,LZ_RAYBN,145.49
01/15/2024,20:00,N,LZ_SOUTH,119.9
01/15/2024,20:00,N,LZ_WEST,163.02
01/15/2024,21:00,N,HB_BUSAVG,113.18
01/15/2024,21:00,N,HB_HOUSTON,109.08
01/15/2024,21:00,N,HB_HUBAVG,113.69
01/15/2024,21:00,N,HB_NORTH,114.51
01/15/2024,21:00,N,HB_PAN,116.11
01/15/2024,21:00,N,HB_SOUTH,106.21
01/15/2024,21:00,N,HB_WEST,124.97
01/15/2024,21:00,N,LZ_AEN,128.42
01/15/2024,21:00,N,LZ_CPS,124.25
01/15/2024,21:00,N,LZ_HOUSTON,109.24
01/15/2024,21:00,N,LZ_LCRA,124.01
01/15/2024,21:00,N,LZ_NORTH,133.79
01/15/2024,21:00,N,LZ_RAYBN,130.4
01/15/2024,21:00,N,LZ_SOUTH,106.06
01/15/2024,21:00,N,LZ_WEST,135.52
01/15/2024,22:00,N,HB_BUSAVG,94.42
01/15/2024,22:00,N,HB_HOUSTON,89.95
01/15/2024,22:00,N,HB_HUBAVG,95.11
01/15/2024,22:00,N,HB_NORTH,95.56
01/15/2024,22:00,N,HB_PAN,102.74
01/15/2024,22:00,N,HB_SOUTH,87.37
01/15/2024,22:00,N,HB_WEST,107.56
01/15/2024,22:00,N,LZ_AEN,110.86
01/15/2024,22:00,N,LZ_CPS,106.17
01/15/2024,22:00,N,LZ_HOUSTON,89.89
01/15/2024,22:00,N,LZ_LCRA,105.67
01/15/2024,22:00,N,LZ_NORTH,109.0
01/15/2024,22:00,N,LZ_RAYBN,109.79
01/15/2024,22:00,N,LZ_SOUTH,85.7
01/15/2024,22:00,N,LZ_WEST,116.56
01/15/2024,23:00,N,HB_BUSAVG,124.77
01/15/2024,23:00,N,HB_HOUSTON,115.23
01/15/2024,23:00,N,HB_HUBAVG,123.49
01/15/2024,23:00,N,HB_NORTH,129.62
01/15/2024,23:00,N,HB_PAN,132.78
01/15/2024,23:00,N,HB_SOUTH,113.28
01/15/2024,23:00,N,HB_WEST,135.82
01/15/2024,23:00,N,LZ_AEN,128.76
01/15/2024,23:00,N,LZ_CPS,130.79
01/15/2024,23:00,N,LZ_HOUSTON,115.0
01/15/2024,23:00,N,LZ_LCRA,131.73
01/15/2024,23:00,N,LZ_NORTH,139.62
01/15/2024,23:00,N,LZ_RAYBN,138.62
01/15/2024,23:00,N,LZ_SOUTH,107.62
01/15/2024,23:00,N,LZ_WEST,146.37
01/15/2024,24:00,N,HB_BUSAVG,107.83
01/15/2024,24:00,N,HB_HOUSTON,98.6
01/15/2024,24:00,N,HB_HUBAVG,106.58
01/15/2024,24:00,N,HB_NORTH,112.54
01/15/2024,24:00,N,HB_PAN,115.93
01/15/2024,24:00,N,HB_SOUTH,96.74
01/15/2024,24:00,N,HB_WEST,118.45
01/15/2024,24:00,N,LZ_AEN,110.04
01/15/2024,24:00,N,LZ_CPS,113.5
01/15/2024,24:00,N,LZ_HOUSTON,98.37
01/15/2024,24:00,N,LZ_LCRA,113.84
01/15/2024,24:00,N,LZ_NORTH,122.56
01/15/2024,24:00,N,LZ_RAYBN,120.65
01/15/2024,24:00,N,LZ_SOUTH,93.16
01/15/2024,24:00,N,LZ_WEST,128.27
01/16/2024,01:00,N,HB_BUSAVG,142.72
01/16/2024,01:00,N,HB_HOUSTON,140.64
01/16/2024,01:00,N,HB_HUBAVG,141.47
01/16/2024,01:00,N,HB_NORTH,150.0
01/16/2024,01:00,N,HB_PAN,152.74
01/16/2024,01:00,N,HB_SOUTH,119.88
01/16/2024,01:00,N,HB_WEST,155.35
01/16/2024,01:00,N,LZ_AEN,162.24
01/16/2024,01:00,N,LZ_CPS,160.04
01/16/2024,01:00,N,LZ_HOUSTON,139.87
01/16/2024,01:00,N,LZ_LCRA,173.04
01/16/2024,01:00,N,LZ_NORTH,152.95
01/16/2024,01:00,N,LZ_RAYBN,155.96
01/16/2024,01:00,N,LZ_SOUTH,139.14
01/16/2024,01:00,N,LZ_WEST,165.11
01/16/2024,02:00,N,HB_BUSAVG,142.79
01/16/2024,02:00,N,HB_HOUSTON,139.42
01/16/2024,02:00,N,HB_HUBAVG,141.45
01/16/2024,02:00,N,HB_NORTH,150.0
01/16/2024,02:00,N,HB_PAN,152.95
01/16/2024,02:00,N,HB_SOUTH,121.01
01/16/2024,02:00,N,HB_WEST,155.37
01/16/2024,02:00,N,LZ_AEN,166.22
01/16/2024,02:00,N,LZ_CPS,162.27
01/16/2024,02:00,N,LZ_HOUSTON,139.47
01/16/2024,02:00,N,LZ_LCRA,170.22
01/16/2024,02:00,N,LZ_NORTH,152.68
01/16/2024,02:00,N,LZ_RAYBN,157.0
01/16/2024,02:00,N,LZ_SOUTH,120.64
01/16/2024,02:00,N,LZ_WEST,165.19
01/16/2024,03:00,N,HB_BUSAVG,183.54
01/16/2024,03:00,N,HB_HOUSTON,179.18
01/16/2024,03:00,N,HB_HUBAVG,181.6
01/16/2024,03:00,N,HB_NORTH,193.97
01/16/2024,03:00,N,HB_PAN,197.16
01/16/2024,03:00,N,HB_SOUTH,152.28
01/16/2024,03:00,N,HB_WEST,200.97
01/16/2024,03:00,N,LZ_AEN,211.66
01/16/2024,03:00,N,LZ_CPS,215.49
01/16/2024,03:00,N,LZ_HOUSTON,179.26
01/16/2024,03:00,N,LZ_LCRA,219.11
01/16/2024,03:00,N,LZ_NORTH,197.16
01/16/2024,03:00,N,LZ_RAYBN,200.96
01/16/2024,03:00,N,LZ_SOUTH,153.02
01/16/2024,03:00,N,LZ_WEST,212.95
01/16/2024,04:00,N,HB_BUSAVG,236.08
01/16/2024,04:00,N,HB_HOUSTON,229.83
01/16/2024,04:00,N,HB_HUBAVG,233.41
01/16/2024,04:00,N,HB_NORTH,250.0
01/16/2024,04:00,N,HB_PAN,254.31
01/16/2024,04:00,N,HB_SOUTH,195.12
01/16/2024,04:00,N,HB_WEST,258.69
01/16/2024,04:00,N,LZ_AEN,274.42
01/16/2024,04:00,N,LZ_CPS,276.8
01/16/2024,04:00,N,LZ_HOUSTON,229.94
01/16/2024,04:00,N,LZ_LCRA,288.79
01/16/2024,04:00,N,LZ_NORTH,254.57
01/16/2024,04:00,N,LZ_RAYBN,256.0
01/16/2024,04:00,N,LZ_SOUTH,220.12
01/16/2024,04:00,N,LZ_WEST,272.82
01/16/2024,05:00,N,HB_BUSAVG,356.07
01/16/2024,05:00,N,HB_HOUSTON,343.01
01/16/2024,05:00,N,HB_HUBAVG,351.93
01/16/2024,05:00,N,HB_NORTH,376.04
01/16/2024,05:00,N,HB_PAN,381.97
01/16/2024,05:00,N,HB_SOUTH,300.16
01/16/2024,05:00,N,HB_WEST,388.52
01/16/2024,05:00,N,LZ_AEN,409.01
01/16/2024,05:00,N,LZ_CPS,421.1
01/16/2024,05:00,N,LZ_HOUSTON,343.51
01/16/2024,05:00,N,LZ_LCRA,434.07
01/16/2024,05:00,N,LZ_NORTH,381.99
01/16/2024,05:00,N,LZ_RAYBN,383.04
01/16/2024,05:00,N,LZ_SOUTH,325.16
01/16/2024,05:00,N,LZ_WEST,404.36
01/16/2024,06:00,N,HB_BUSAVG,705.79
01/16/2024,06:00,N,HB_HOUSTON,684.08
01/16/2024,06:00,N,HB_HUBAVG,697.42
01/16/2024,06:00,N,HB_NORTH,744.05
01/16/2024,06:00,N,HB_PAN,753.77
01/16/2024,06:00,N,HB_SOUTH,600.0
01/16/2024,06:00,N,HB_WEST,761.56
01/16/2024,06:00,N,LZ_AEN,799.54
01/16/2024,06:00,N,LZ_CPS,834.99
01/16/2024,06:00,N,LZ_HOUSTON,684.62
01/16/2024,06:00,N,LZ_LCRA,839.55
01/16/2024,06:00,N,LZ_NORTH,754.85
01/16/2024,06:00,N,LZ_RAYBN,756.71
01/16/2024,06:00,N,LZ_SOUTH,625.0
01/16/2024,06:00,N,LZ_WEST,779.32
01/16/2024,07:00,N,HB_BUSAVG,1326.04
01/16/2024,07:00,N,HB_HOUSTON,1268.4
01/16/2024,07:00,N,HB_HUBAVG,1307.69
01/16/2024,07:00,N,HB_NORTH,1399.0
01/16/2024,07:00,N,HB_PAN,1420.74
01/16/2024,07:00,N,HB_SOUTH,1131.32
01/16/2024,07:00,N,HB_WEST,1432.02
01/16/2024,07:00,N,LZ_AEN,1569.11
01/16/2024,07:00,N,LZ_CPS,1620.84
01/16/2024,07:00,N,LZ_HOUSTON,1272.6
01/16/2024,07:00,N,LZ_LCRA,1720.59
01/16/2024,07:00,N,LZ_NORTH,1422.82
